I
1200 Version - data cycle 2306, build 20240704, metadata FixXP1200. Copyright (c) 2024 Navigraph, Datasource Jeppesen

-14.416666667   22.316666667  APKUS ENRT FL 2105411 APKUS
-25.028333333   33.798333333  APLAP ENRT FQ 5920082 APLAP
-25.111388889   36.543055556  APLAR ENRT FQ 2118979 APLAR
-18.486138889   54.731250000  APLEM ENRT FM 2118999 APLEM
-30.760769444   22.022166667  APLEN ENRT FA 2118999 APLEN
-31.488102778   29.386875000  APLIP ENRT FA 2118999 APLIP
 10.445277778   36.996944444  APLIR ENRT HA 2118999 APLIR
-18.213888889   31.724722222  APLIS ENRT FV 2105411 APLIS
 -1.501763889   34.921055556  APLOG ENRT HK 5920067 APLOG
-28.870277778   34.425555556  APLUK ENRT FA 2118994 APLUK
-13.140000000   30.355000000  APLUX ENRT FL 2105426 APLUX
-14.483333333   30.416666667  APMAB ENRT FL 2115159 APMAB
-17.586666667   25.623333333  APMAG ENRT FL 4464727 APMAG
-28.480488889   25.532002778  APMAK ENRT FA 2118994 APMAK
-28.789938889   30.949897222  APMAT ENRT FA 4543811 APMAT
-20.383333333   34.943333333  APMAV ENRT FQ 2115154 APMAV
 -2.245913889   37.329141667  APMAV ENRT HK 2105431 APMAV
 -6.311633333   62.696261111  APMER ENRT FI 2105431 APMER
-23.707800000   26.445800000  APMET ENRT FB 2105431 APMET
-20.210000000   21.163300000  APMEX ENRT FB 2105431 APMEX
-28.010680556   25.857791667  APMIN ENRT FA 2105431 APMIN
  0.499166667   45.382222222  APMIR ENRT HC 2105411 APMIR
-17.615000000   26.030000000  APMIT ENRT FL 4464727 APMIT
 -3.277063889   36.467638889  APMIT ENRT HT 2105411 APMIT
  8.626388889   49.302222222  APMOL ENRT HC 2105431 APMOL
  9.913333333   40.521944444  APMON ENRT HA 2118999 APMON
-20.181666667   34.721666667  APMUD ENRT FQ 4464727 APMUD
-31.296494444   28.121830556  APMUL ENRT FA 2105431 APMUL
 -1.828825000   30.184533333  APMUM ENRT HR 4464707 APMUM
-24.576552778   29.523469444  APMUX ENRT FA 2105431 APMUX
 12.559444444   40.523611111  APMUX ENRT HA 2118999 APMUX
 -6.975986111   68.889344444  APNAB ENRT FI 2105431 APNAB
 -1.002641667   32.551561111  APNAD ENRT HU 5920067 APNAD
 -8.045833333   15.810000000  APNET ENRT FN 2105431 APNET
-21.309722222   27.894722222  APNEX ENRT FB 2118999 APNEX
  1.995538889   40.985930556  APNEX ENRT HK 4543831 APNEX
-22.020000000   17.413333333  APNIN ENRT FY 2105431 APNIN
-12.408611111   39.264166667  APNIV ENRT FQ 2105426 APNIV
 -4.324008333   34.891336111  APNOL ENRT HT 2105426 APNOL
 -1.517222222   36.826944444  APNOM ENRT HK 5906499 APNOM
-26.760516667   30.781330556  APNON ENRT FA 2118999 APNON
-21.122200000   21.953600000  APNOP ENRT FB 2105431 APNOP
 -9.970555556    1.916388889  APNUK ENRT FN 2115159 APNUK
  1.583333333    9.711666667  APOPA ENRT FG 4543811 APOPA
 -7.255822222   23.850252778  APOSO ENRT FZ 2105411 APOSO
 12.330000000  -29.888333333  APOXA ENRT GO 2115159 APOXA
  2.138888889   46.368888889  APRAM ENRT HC 2118999 APRAM
-15.840555556   -5.000000000  APRAS ENRT FN 2105426 APRAS
-28.008797222   26.418922222  APRAX ENRT FA 2105431 APRAX
-20.420000000   27.030000000  APREV ENRT FB 2118979 APREV
-19.695000000   26.234400000  APRIB ENRT FB 2105431 APRIB
-10.091666667   16.033333333  APRIG ENRT FN 2105411 APRIG
  2.888333333  -10.333050000  APROM ENRT GO 2118999 APROM
  9.192500000    5.430555556  APRUN ENRT DN 2105411 APRUN
  9.610277778    9.371111111  APSAL ENRT DN 2118994 APSAL
 -3.364994444    9.359313889  APSOM ENRT FO 2105411 APSOM
 -0.359147222   10.439727778  APTAL ENRT FO 4530258 APTAL
 14.256666667   13.032777778  APTEX ENRT DR 2105426 APTEX
  7.040025000   15.762677778  APTOS ENRT FE 2105411 APTOS
  2.989866667   -3.000000000  APUMI ENRT DG 2118999 APUMI
  4.657075000    8.005675000  APVAN ENRT DN 2115139 APVAN
  7.613333333    7.160000000  APVIX ENRT DN 2105411 APVIX
  6.045000000    7.407222222  APVOT ENRT DN 2118979 APVOT
 12.480000000    6.903333333  APVUR ENRT DN 2105411 APVUR
  4.507222222   -3.000000000  ARABA ENRT DG 2118999 ARABA
 28.432527778  -17.452333333  ARACO ENRT GC 5917010 ARACO
 30.776666667   21.563333333  ARADA ENRT HL 5920082 ARADA
  9.816111111  -35.908333333  ARAGO ENRT GO 2118999 ARAGO
  5.343944444    6.177583333  ARAGU ENRT DN 4543811 ARAGU
 -7.765000000   29.113333333  ARAKA ENRT FZ 2105426 ARAKA
 -5.301944444   10.732500000  ARAKI ENRT FN 2118994 ARAKI
  1.800661111   10.277372222  ARASI ENRT FG 4530243 ARASI
 -2.000000000   -5.544166667  ARASO ENRT DI 2115154 ARASO
 -5.883333333   14.683333333  ARBAK ENRT FZ 2118994 ARBAK
 10.090894444  -10.737677778  ARBAL ENRT GU 2105426 ARBAL
 -5.143333333   28.423333333  ARBAM ENRT FZ 2105426 ARBAM
 13.231944444   20.961111111  ARBEG ENRT FT 2105411 ARBEG
 -0.704758333   13.111327778  ARBEL ENRT FO 2105411 ARBEL
 16.438611111  -16.361111111  ARBEN ENRT GQ 4543826 ARBEN
